list_id;list_name;parliament_id;district_id;list_level;list_number;party_id;list_length;list_votes_total_[source];list_type
CH_NT-NR_1963__CH_NT-NR_1963__Graubuenden__Freisinnig-demokratische-Partei;Freisinnig-demokratische-Partei;CH_NT-NR_1963;CH_NT-NR_1963__Graubuenden;CH_GR;3;CH_FDP_RE-GR;5;20080;
CH_NT-NR_1963__CH_NT-NR_1963__Graubuenden__Demokratische-Partei;Demokratische-Partei;CH_NT-NR_1963;CH_NT-NR_1963__Graubuenden;CH_GR;4;CH_DP_RE-GR;5;38741;
CH_NT-NR_1963__CH_NT-NR_1963__Aargau__Sozialdemokratische-Partei;Sozialdemokratische-Partei;CH_NT-NR_1963;CH_NT-NR_1963__Aargau;CH_AG;1;CH_SP|PS_RE-AG;13;304849;
CH_NT-NR_1963__CH_NT-NR_1963__Aargau__Freisinnig-demokratische-Volkspartei-und-Jungliberale-Bewegung;Freisinnig-demokratische-Volkspartei-und-Jungliberale-Bewegung;CH_NT-NR_1963;CH_NT-NR_1963__Aargau;CH_AG;2;CH_FDP_RE-AG;13;187693;
CH_NT-NR_1963__CH_NT-NR_1963__Aargau__Evangelische-Volkspartei;Evangelische-Volkspartei;CH_NT-NR_1963;CH_NT-NR_1963__Aargau;CH_AG;3;;13;27219;
CH_NT-NR_1963__CH_NT-NR_1963__Aargau__Konservativ-christlichsoziale-Volkspartei;Konservativ-christlichsoziale-Volkspartei;CH_NT-NR_1963;CH_NT-NR_1963__Aargau;CH_AG;4;CH_CVP|PDC_RE-AG;13;220068;
CH_NT-NR_1963__CH_NT-NR_1963__Aargau__Bauern-Gewerbe-und-Buergerpartei;Bauern-Gewerbe-und-Buergerpartei;CH_NT-NR_1963;CH_NT-NR_1963__Aargau;CH_AG;5;CH_SVP|UDC_RE-AG;13;138479;
CH_NT-NR_1963__CH_NT-NR_1963__Aargau__Landesring-der-Unabhaengigen;Landesring-der-Unabhaengigen;CH_NT-NR_1963;CH_NT-NR_1963__Aargau;CH_AG;6;CH_LdU|ADI_RE-AG;11;49998;
CH_NT-NR_1963__CH_NT-NR_1963__Aargau__Freie-Stimmberechtigte;Freie-Stimmberechtigte;CH_NT-NR_1963;CH_NT-NR_1963__Aargau;CH_AG;7;;5;22000;
CH_NT-NR_1963__CH_NT-NR_1963__Aargau__Parteilose-der-Evangelisch-christlichen-Buerger;Parteilose-der-Evangelisch-christlichen-Buerger;CH_NT-NR_1963;CH_NT-NR_1963__Aargau;CH_AG;8;;6;8842;
CH_NT-NR_1963__CH_NT-NR_1963__Thurgau__Bauernliste;Bauernliste;CH_NT-NR_1963;CH_NT-NR_1963__Thurgau;CH_TG;1;CH_SVP|UDC_RE-TG;6;45731;
CH_NT-NR_1963__CH_NT-NR_1963__Thurgau__Freisinnig-demokratische-Liste;Freisinnig-demokratische-Liste;CH_NT-NR_1963;CH_NT-NR_1963__Thurgau;CH_TG;2;CH_FDP_RE-TG;6;36222;
CH_NT-NR_1963__CH_NT-NR_1963__Thurgau__Sozialdemokratische-Partei-und-Gewerkschaften;Sozialdemokratische-Partei-und-Gewerkschaften;CH_NT-NR_1963;CH_NT-NR_1963__Thurgau;CH_TG;3;CH_SP|PS_RE-TG;6;52159;
CH_NT-NR_1963__CH_NT-NR_1963__Thurgau__Katholische-Volkspartei;Katholische-Volkspartei;CH_NT-NR_1963;CH_NT-NR_1963__Thurgau;CH_TG;4;CH_CVP|PDC_RE-TG;6;28174;
CH_NT-NR_1963__CH_NT-NR_1963__Thurgau__Christlichsozialen;Christlichsozialen;CH_NT-NR_1963;CH_NT-NR_1963__Thurgau;CH_TG;5;CH_CsP|PCS_RE-TH;6;19570;
CH_NT-NR_1963__CH_NT-NR_1963__Ticino__Partito-Conservatore-democratico;Partito-Conservatore-democratico;CH_NT-NR_1963;CH_NT-NR_1963__Ticino;CH_TI;1;CH_CVP|PDC_RE-TI;6;85098;
CH_NT-NR_1963__CH_NT-NR_1963__Ticino__Partito-Liberale-radicale;Partito-Liberale-radicale;CH_NT-NR_1963;CH_NT-NR_1963__Ticino;CH_TI;2;CH_FDP_RE-TI;7;94012;
CH_NT-NR_1963__CH_NT-NR_1963__Ticino__Partito-Agrari-Artigiani-et-Patrizi;Partito-Agrari-Artigiani-et-Patrizi;CH_NT-NR_1963;CH_NT-NR_1963__Ticino;CH_TI;3;;6;8073;
CH_NT-NR_1963__CH_NT-NR_1963__Ticino__Partito-Socialista;Partito-Socialista;CH_NT-NR_1963;CH_NT-NR_1963__Ticino;CH_TI;4;CH_SP|PS_RE-TI;7;44042;
CH_NT-NR_1963__CH_NT-NR_1963__Vaud__Parti-ouvrier-et-populaire;Parti-ouvrier-et-populaire;CH_NT-NR_1963;CH_NT-NR_1963__Vaud;CH_VD;1;CH_PdA_RE-VD;16;98951;
CH_NT-NR_1963__CH_NT-NR_1963__Vaud__Parti-chretien-social-vaudois;Parti-chretien-social-vaudois;CH_NT-NR_1963;CH_NT-NR_1963__Vaud;CH_VD;2;CH_CsP|PCS_RE-VD;8;42703;
CH_NT-NR_1963__CH_NT-NR_1963__Vaud__Parti-vaudois-paysans-artisans-et-independants;Parti-vaudois-paysans-artisans-et-independants;CH_NT-NR_1963;CH_NT-NR_1963__Vaud;CH_VD;3;CH_SVP|UDC_RE-VD;16;64812;
CH_NT-NR_1963__CH_NT-NR_1963__Vaud__liberale-democratique;liberale-democratique;CH_NT-NR_1963;CH_NT-NR_1963__Vaud;CH_VD;4;CH_LPS_RE-VD;16;115407;
CH_NT-NR_1963__CH_NT-NR_1963__Vaud__Parti-radical-democratique;Parti-radical-democratique;CH_NT-NR_1963;CH_NT-NR_1963__Vaud;CH_VD;5;CH_FDP_RE-VD;16;251995;
CH_NT-NR_1963__CH_NT-NR_1963__Vaud__Parti-socialiste-vaudois;Parti-socialiste-vaudois;CH_NT-NR_1963;CH_NT-NR_1963__Vaud;CH_VD;6;CH_SP|PS_RE-VD;16;225783;
CH_NT-NR_1963__CH_NT-NR_1963__Valais__Parti-Radical-democratique;Parti-Radical-democratique;CH_NT-NR_1963;CH_NT-NR_1963__Valais;CH_VS;1;CH_FDP_RE-VS;4;32197;
CH_NT-NR_1963__CH_NT-NR_1963__Valais__Konservative-Volkspartei-Oberwallis;Konservative-Volkspartei-Oberwallis;CH_NT-NR_1963;CH_NT-NR_1963__Valais;CH_VS;2;CH_CVP|PDC_RE-VS;6;38156;
CH_NT-NR_1963__CH_NT-NR_1963__Valais__Parti-Socialiste;Parti-Socialiste;CH_NT-NR_1963;CH_NT-NR_1963__Valais;CH_VS;3;CH_SP|PS_RE-VS;4;23657;
CH_NT-NR_1963__CH_NT-NR_1963__Valais__Parti-Conservateur-chretien-social-du-Valais-Romand;Parti-Conservateur-chretien-social-du-Valais-Romand;CH_NT-NR_1963;CH_NT-NR_1963__Valais;CH_VS;4;CH_CVP|PDC_RE-VS;5;67134;
CH_NT-NR_1963__CH_NT-NR_1963__Valais__Christlichsoziale-Volkspartei-Oberwallis;Christlichsoziale-Volkspartei-Oberwallis;CH_NT-NR_1963;CH_NT-NR_1963__Valais;CH_VS;5;CH_CVP|PDC_RE-VS;4;18203;
CH_NT-NR_1963__CH_NT-NR_1963__Neuchatel__Parti-radical;Parti-radical;CH_NT-NR_1963;CH_NT-NR_1963__Neuchatel;CH_NE;1;CH_FDP_RE-NE;5;23395;
CH_NT-NR_1963__CH_NT-NR_1963__Neuchatel__Parti-liberal;Parti-liberal;CH_NT-NR_1963;CH_NT-NR_1963__Neuchatel;CH_NE;2;CH_LPS_RE-NE;5;19738;
CH_NT-NR_1963__CH_NT-NR_1963__Neuchatel__Parti-socialiste;Parti-socialiste;CH_NT-NR_1963;CH_NT-NR_1963__Neuchatel;CH_NE;3;CH_SP|PS_RE-NE;5;35402;
CH_NT-NR_1963__CH_NT-NR_1963__Neuchatel__Parti-ouvrier-et-populaire;Parti-ouvrier-et-populaire;CH_NT-NR_1963;CH_NT-NR_1963__Neuchatel;CH_NE;4;;2;5308;
CH_NT-NR_1963__CH_NT-NR_1963__Geneve__Hors-partis-vieillesse-heureuse-MDES-Mouvement-pour-la-democratie-economique-et-sociale;Hors-partis-vieillesse-heureuse-MDES-Mouvement-pour-la-democratie-economique-et-sociale;CH_NT-NR_1963;CH_NT-NR_1963__Geneve;CH_GE;1;;2;5226;
CH_NT-NR_1963__CH_NT-NR_1963__Geneve__Parti-du-travail;Parti-du-travail;CH_NT-NR_1963;CH_NT-NR_1963__Geneve;CH_GE;2;CH_PdA_RE-GE;7;45960;
CH_NT-NR_1963__CH_NT-NR_1963__Geneve__Parti-liberal;Parti-liberal;CH_NT-NR_1963;CH_NT-NR_1963__Geneve;CH_GE;3;CH_LPS_RE-GE;5;49355;
CH_NT-NR_1963__CH_NT-NR_1963__Geneve__Parti-radical;Parti-radical;CH_NT-NR_1963;CH_NT-NR_1963__Geneve;CH_GE;4;CH_FDP_RE-GE;6;35555;
CH_NT-NR_1963__CH_NT-NR_1963__Geneve__Parti-socialiste-genevois;Parti-socialiste-genevois;CH_NT-NR_1963;CH_NT-NR_1963__Geneve;CH_GE;5;CH_SP|PS_RE-GE;5;73731;
CH_NT-NR_1963__CH_NT-NR_1963__Geneve__Parti-independant-chretien-social;Parti-independant-chretien-social;CH_NT-NR_1963;CH_NT-NR_1963__Geneve;CH_GE;6;CH_CVP|PDC_RE-GE;5;44378;
CH_NT-NR_1959__CH_NT-NR_1959__Zuerich__Freisinnige-Liste-Zuerich-Stadt;Freisinnige-Liste-Zuerich-Stadt;CH_NT-NR_1959;CH_NT-NR_1959__Zuerich;;1;CH_FDP_RE-ZH;32;483181;
CH_NT-NR_1959__CH_NT-NR_1959__Zuerich__Freisinnige-Liste-Zuerich-Land;Freisinnige-Liste-Zuerich-Land;CH_NT-NR_1959;CH_NT-NR_1959__Zuerich;;2;CH_FDP_RE-ZH;32;337247;
CH_NT-NR_1959__CH_NT-NR_1959__Zuerich__Sozialdemokratische-und-Gewerkschaftliche-Liste;Sozialdemokratische-und-Gewerkschaftliche-Liste;CH_NT-NR_1959;CH_NT-NR_1959__Zuerich;;3;CH_SP|PS_RE-ZH;32;1530702;
CH_NT-NR_1959__CH_NT-NR_1959__Zuerich__Demokratische-Liste;Demokratische-Liste;CH_NT-NR_1959;CH_NT-NR_1959__Zuerich;;4;CH_DP_RE-ZH;32;320607;
CH_NT-NR_1959__CH_NT-NR_1959__Zuerich__Liste-Evangelische-Volkspartei;Liste-Evangelische-Volkspartei;CH_NT-NR_1959;CH_NT-NR_1959__Zuerich;;5;CH_EVP|PEP_RE-ZH;32;302854;
CH_NT-NR_1959__CH_NT-NR_1959__Zuerich__Christlichsoziale-Liste;Christlichsoziale-Liste;CH_NT-NR_1959;CH_NT-NR_1959__Zuerich;;6;CH_CVP|PDC_RE-ZH;32;806493;
CH_NT-NR_1959__CH_NT-NR_1959__Zuerich__Partei-der-Arbeit;Partei-der-Arbeit;CH_NT-NR_1959;CH_NT-NR_1959__Zuerich;;7;CH_PdA_RE-ZH;16;158735;
CH_NT-NR_1959__CH_NT-NR_1959__Zuerich__Landesring-der-Unabhaengigen;Landesring-der-Unabhaengigen;CH_NT-NR_1959;CH_NT-NR_1959__Zuerich;;8;CH_LdU|ADI_RE-ZH;32;855003;
CH_NT-NR_1959__CH_NT-NR_1959__Zuerich__Bauern-Gewerbe-und-Buergerpartei;Bauern-Gewerbe-und-Buergerpartei;CH_NT-NR_1959;CH_NT-NR_1959__Zuerich;;9;CH_SVP|UDC_RE-ZH;32;811007;
CH_NT-NR_1959__CH_NT-NR_1959__Bern__Freisinnig-demokratische-Partei-des-Kantons-Bern-Landesteile-Emmental-Mittelland-Oberaargau-Seeland-Laufental;Freisinnig-demokratische-Partei-des-Kantons-Bern-Landesteile-Emmental-Mittelland-Oberaargau-Seeland-Laufental;CH_NT-NR_1959;CH_NT-NR_1959__Bern;;1;CH_FDP_RE-BE;33;502699;
CH_NT-NR_1959__CH_NT-NR_1959__Bern__Freisinnig-demokratische-Partei-des-Kantons-Bern-Landesteil-Oberland;Freisinnig-demokratische-Partei-des-Kantons-Bern-Landesteil-Oberland;CH_NT-NR_1959;CH_NT-NR_1959__Bern;;2;CH_FDP_RE-BE;13;87316;
CH_NT-NR_1959__CH_NT-NR_1959__Bern__Bernische-Bauern-Gewerbe-und-Buergerpartei-Emmental-Jura-Mittelland-Oberaargau-Seeland-Freie-Demokratische-Mittelstandspartei;Bernische-Bauern-Gewerbe-und-Buergerpartei-Emmental-Jura-Mittelland-Oberaargau-Seeland-Freie-Demokratische-Mittelstandspartei;CH_NT-NR_1959;CH_NT-NR_1959__Bern;;3;CH_SVP|UDC_RE-BE;33;1326090;
CH_NT-NR_1959__CH_NT-NR_1959__Bern__Bernische-Bauern-Gewerbe-und-Buergerpartei-Landesteilverband-Oberland-Freie-Demokratische-Mittelstandspartei;Bernische-Bauern-Gewerbe-und-Buergerpartei-Landesteilverband-Oberland-Freie-Demokratische-Mittelstandspartei;CH_NT-NR_1959;CH_NT-NR_1959__Bern;;4;CH_SVP|UDC_RE-BE;17;286515;
CH_NT-NR_1959__CH_NT-NR_1959__Bern__Konservativ-Christlichsoziale-Volkspartei;Konservativ-Christlichsoziale-Volkspartei;CH_NT-NR_1959;CH_NT-NR_1959__Bern;;5;CH_CVP|PDC_RE-BE;30;125930;
CH_NT-NR_1959__CH_NT-NR_1959__Bern__Sozialdemokratische-Partei-des-Kantons-Bern;Sozialdemokratische-Partei-des-Kantons-Bern;CH_NT-NR_1959;CH_NT-NR_1959__Bern;;6;CH_SP|PS_RE-BE;33;1625895;
CH_NT-NR_1959__CH_NT-NR_1959__Bern__Landesring-der-Unabhaengigen;Landesring-der-Unabhaengigen;CH_NT-NR_1959;CH_NT-NR_1959__Bern;;8;CH_LdU|ADI_RE-BE;30;261297;
CH_NT-NR_1959__CH_NT-NR_1959__Bern__Parti-socialiste-jurassien;Parti-socialiste-jurassien;CH_NT-NR_1959;CH_NT-NR_1959__Bern;;11;CH_SP|PS_RE-JU;20;119235;
CH_NT-NR_1959__CH_NT-NR_1959__Bern__Parti-democratique-chretien-social-jurassien;Parti-democratique-chretien-social-jurassien;CH_NT-NR_1959;CH_NT-NR_1959__Bern;;12;CH_CVP|PDC_RE-BE;16;169170;
CH_NT-NR_1959__CH_NT-NR_1959__Luzern__Christlichsoziale-Partei;Christlichsoziale-Partei;CH_NT-NR_1959;CH_NT-NR_1959__Luzern;;1;CH_CVP|PDC_RE-LU;5;39136;
CH_NT-NR_1959__CH_NT-NR_1959__Luzern__Liberale-Partei;Liberale-Partei;CH_NT-NR_1959;CH_NT-NR_1959__Luzern;;2;CH_FDP_RE-LU;9;197068;
CH_NT-NR_1959__CH_NT-NR_1959__Luzern__Sozialdemokratische-Parti;Sozialdemokratische-Parti;CH_NT-NR_1959;CH_NT-NR_1959__Luzern;;3;CH_SP|PS_RE-LU;5;28487;
CH_NT-NR_1959__CH_NT-NR_1959__Luzern__Konservative-Volkspartei;Konservative-Volkspartei;CH_NT-NR_1959;CH_NT-NR_1959__Luzern;;4;CH_CVP|PDC_RE-LU;6;159413;
CH_NT-NR_1959__CH_NT-NR_1959__Uri__Fortschrittliche-demokratische-Partei;Fortschrittliche-demokratische-Partei;CH_NT-NR_1959;CH_NT-NR_1959__Uri;;1;CH_FDP_RE-UR;1;3417;
CH_NT-NR_1959__CH_NT-NR_1959__Schwyz__Arbeiterunion;Arbeiterunion;CH_NT-NR_1959;CH_NT-NR_1959__Schwyz;;1;;1;7661;
CH_NT-NR_1959__CH_NT-NR_1959__Schwyz__Konservative-Volkspartei;Konservative-Volkspartei;CH_NT-NR_1959;CH_NT-NR_1959__Schwyz;;2;CH_CVP|PDC_RE-SZ;3;13339;
CH_NT-NR_1959__CH_NT-NR_1959__Schwyz__Liberale-Volkspartei-und-Jungliberale-Bewegung;Liberale-Volkspartei-und-Jungliberale-Bewegung;CH_NT-NR_1959;CH_NT-NR_1959__Schwyz;;3;CH_FDP_RE-SZ;3;9727;
CH_NT-NR_1959__CH_NT-NR_1959__Schwyz__Christlichsoziale-Partei;Christlichsoziale-Partei;CH_NT-NR_1959;CH_NT-NR_1959__Schwyz;;4;CH_CVP|PDC_RE-SZ;3;10443;
CH_NT-NR_1959__CH_NT-NR_1959__Obwalden__Konservative-Volkspartei;Konservative-Volkspartei;CH_NT-NR_1959;CH_NT-NR_1959__Obwalden;;1;CH_CVP|PDC_RE-OW;1;1952;
CH_NT-NR_1959__CH_NT-NR_1959__Obwalden__Liberale-Partei;Liberale-Partei;CH_NT-NR_1959;CH_NT-NR_1959__Obwalden;;2;CH_FDP_RE-OW;1;563;
CH_NT-NR_1959__CH_NT-NR_1959__Nidwalden__Liste-der-konservativen-und-christlichsozialen-Partei;Liste-der-konservativen-und-christlichsozialen-Partei;CH_NT-NR_1959;CH_NT-NR_1959__Nidwalden;;1;CH_CVP|PDC_RE-NW;1;2114;
CH_NT-NR_1959__CH_NT-NR_1959__Glarus__Sozialdemokratische-Partei-und-Gewerkschaftskartell;Sozialdemokratische-Partei-und-Gewerkschaftskartell;CH_NT-NR_1959;CH_NT-NR_1959__Glarus;;1;CH_SP|PS_RE-GL;3;6500;
CH_NT-NR_1959__CH_NT-NR_1959__Glarus__Demokratische-und-Arbeiterpartei;Demokratische-und-Arbeiterpartei;CH_NT-NR_1959;CH_NT-NR_1959__Glarus;;2;;3;3112;
CH_NT-NR_1959__CH_NT-NR_1959__Glarus__Allgemeine-Buergerliche-Volkspartei;Allgemeine-Buergerliche-Volkspartei;CH_NT-NR_1959;CH_NT-NR_1959__Glarus;;3;CH_SVP|UDC_RE-GL;2;4709;
CH_NT-NR_1959__CH_NT-NR_1959__Glarus__Konservative-und-Christlichsoziale-Volkspartei;Konservative-und-Christlichsoziale-Volkspartei;CH_NT-NR_1959;CH_NT-NR_1959__Glarus;;4;;2;2157;
CH_NT-NR_1959__CH_NT-NR_1959__Zug__Freisinnig-demokratische-Partei;Freisinnig-demokratische-Partei;CH_NT-NR_1959;CH_NT-NR_1959__Zug;;1;CH_FDP_RE-ZG;1;5057;
CH_NT-NR_1959__CH_NT-NR_1959__Zug__Conservativ-christlichsoziale-Partei;Conservativ-christlichsoziale-Partei;CH_NT-NR_1959;CH_NT-NR_1959__Zug;;2;CH_CVP|PDC_RE-ZG;1;7614;
CH_NT-NR_1959__CH_NT-NR_1959__Zug__Sozialdemokratische-Partei;Sozialdemokratische-Partei;CH_NT-NR_1959;CH_NT-NR_1959__Zug;;3;;1;3270;
CH_NT-NR_1959__CH_NT-NR_1959__Fribourg__Liste-conservatrice-chretienne-sociale;Liste-conservatrice-chretienne-sociale;CH_NT-NR_1959;CH_NT-NR_1959__Fribourg;;1;CH_CVP|PDC_RE-FR;7;104278;
CH_NT-NR_1959__CH_NT-NR_1959__Fribourg__Liste-socialiste;Liste-socialiste;CH_NT-NR_1959;CH_NT-NR_1959__Fribourg;;2;CH_SP|PS_RE-FR;7;28852;
CH_NT-NR_1959__CH_NT-NR_1959__Fribourg__Liste-radicale-democratique;Liste-radicale-democratique;CH_NT-NR_1959;CH_NT-NR_1959__Fribourg;;4;CH_FDP_RE-FR;7;47173;
CH_NT-NR_1959__CH_NT-NR_1959__Solothurn__Solothurnische-Volkspartei-und-Christlichsoziale;Solothurnische-Volkspartei-und-Christlichsoziale;CH_NT-NR_1959;CH_NT-NR_1959__Solothurn;;1;CH_CVP|PDC_RE-SO;7;77159;
CH_NT-NR_1959__CH_NT-NR_1959__Solothurn__Freisinnig-demokratische-Partei-und-Jungliberale-Bewegung;Freisinnig-demokratische-Partei-und-Jungliberale-Bewegung;CH_NT-NR_1959;CH_NT-NR_1959__Solothurn;;2;CH_FDP_RE-SO;7;130687;
CH_NT-NR_1959__CH_NT-NR_1959__Solothurn__Sozialdemokratische-Partei;Sozialdemokratische-Partei;CH_NT-NR_1959;CH_NT-NR_1959__Solothurn;;3;CH_SP|PS_RE-SO;7;95521;
CH_NT-NR_1959__CH_NT-NR_1959__Basel-Stadt__Radikal-demokratische-Partei;Radikal-demokratische-Partei;CH_NT-NR_1959;CH_NT-NR_1959__Basel-Stadt;;1;CH_FDP_RE-BS;8;63094;
CH_NT-NR_1959__CH_NT-NR_1959__Basel-Stadt__Partei-der-Arbeit;Partei-der-Arbeit;CH_NT-NR_1959;CH_NT-NR_1959__Basel-Stadt;;2;CH_PdA_RE-BS;8;28565;
CH_NT-NR_1959__CH_NT-NR_1959__Basel-Stadt__Liberal-demokratische-Buergerpartei;Liberal-demokratische-Buergerpartei;CH_NT-NR_1959;CH_NT-NR_1959__Basel-Stadt;;3;CH_LPS_RE-BS;8;39301;
CH_NT-NR_1959__CH_NT-NR_1959__Basel-Stadt__Vereinigung-evangelischer-Waehler;Vereinigung-evangelischer-Waehler;CH_NT-NR_1959;CH_NT-NR_1959__Basel-Stadt;;4;;8;13004;
CH_NT-NR_1959__CH_NT-NR_1959__Basel-Stadt__Sozialdemokratische-Partei;Sozialdemokratische-Partei;CH_NT-NR_1959;CH_NT-NR_1959__Basel-Stadt;;5;CH_SP|PS_RE-BS;8;99851;
CH_NT-NR_1959__CH_NT-NR_1959__Basel-Stadt__Landesring-der-Unabhaengigen;Landesring-der-Unabhaengigen;CH_NT-NR_1959;CH_NT-NR_1959__Basel-Stadt;;6;CH_LdU|ADI_RE-BS;8;35238;
CH_NT-NR_1959__CH_NT-NR_1959__Basel-Stadt__Katholische-Volkspartei;Katholische-Volkspartei;CH_NT-NR_1959;CH_NT-NR_1959__Basel-Stadt;;7;CH_CVP|PDC_RE-BS;8;41962;
CH_NT-NR_1959__CH_NT-NR_1959__Basel-Landschaft__Freisinnig-demokratische-Partei-Basel-Land;Freisinnig-demokratische-Partei-Basel-Land;CH_NT-NR_1959;CH_NT-NR_1959__Basel-Landschaft;;1;CH_FDP_RE-BL;4;23517;
CH_NT-NR_1959__CH_NT-NR_1959__Basel-Landschaft__Katholische-Volkspartei-und-Christlichsoziale-Vereinigung;Katholische-Volkspartei-und-Christlichsoziale-Vereinigung;CH_NT-NR_1959;CH_NT-NR_1959__Basel-Landschaft;;2;CH_CVP|PDC_RE-BL;4;11999;
CH_NT-NR_1959__CH_NT-NR_1959__Basel-Landschaft__Bauern-Gewerbe-und-Buergerpartei;Bauern-Gewerbe-und-Buergerpartei;CH_NT-NR_1959;CH_NT-NR_1959__Basel-Landschaft;;3;CH_SVP|UDC_RE-BL;4;13651;
CH_NT-NR_1959__CH_NT-NR_1959__Basel-Landschaft__Sozialdemokratische-Partei-Basel-Land;Sozialdemokratische-Partei-Basel-Land;CH_NT-NR_1959;CH_NT-NR_1959__Basel-Landschaft;;4;CH_SP|PS_RE-BL;4;30874;
CH_NT-NR_1959__CH_NT-NR_1959__Basel-Landschaft__Wiedervereinigungsfreundliche-Liste-Aktion-Kanton-Basel;Wiedervereinigungsfreundliche-Liste-Aktion-Kanton-Basel;CH_NT-NR_1959;CH_NT-NR_1959__Basel-Landschaft;;5;;4;12696;
CH_NT-NR_1959__CH_NT-NR_1959__Schaffhausen__Sozialistische-Arbeiterpartei;Sozialistische-Arbeiterpartei;CH_NT-NR_1959;CH_NT-NR_1959__Schaffhausen;;1;CH_SAP|PSO_RE-SH;1;12777;
CH_NT-NR_1959__CH_NT-NR_1959__Schaffhausen__Freisinnig-demokratische-Partei;Freisinnig-demokratische-Partei;CH_NT-NR_1959;CH_NT-NR_1959__Schaffhausen;;2;CH_FDP_RE-SH;1;8567;
CH_NT-NR_1959__CH_NT-NR_1959__Schaffhausen__Landesring-der-Unabhaengigen;Landesring-der-Unabhaengigen;CH_NT-NR_1959;CH_NT-NR_1959__Schaffhausen;;3;CH_LdU|ADI_RE-SH;1;6066;
CH_NT-NR_1959__CH_NT-NR_1959__Appenzell-A-Rh__Sozialdemokratische-Partei;Sozialdemokratische-Partei;CH_NT-NR_1959;CH_NT-NR_1959__Appenzell-A-Rh;;1;CH_SP|PS_RE-AR;1;0;
CH_NT-NR_1959__CH_NT-NR_1959__Appenzell-A-Rh__Freisinnig-demokratische-Partei;Freisinnig-demokratische-Partei;CH_NT-NR_1959;CH_NT-NR_1959__Appenzell-A-Rh;;2;CH_FDP_RE-AR;1;0;
CH_NT-NR_1959__CH_NT-NR_1959__Appenzell-I-Rh__Freisinnig-demokratische-Partei;Freisinnig-demokratische-Partei;CH_NT-NR_1959;CH_NT-NR_1959__Appenzell-I-Rh;;2;CH_FDP_RE-AI;1;1010;
CH_NT-NR_1959__CH_NT-NR_1959__St-Gallen__Freisinnig-demokratische-Partei-und-Jungliberale-Bewegung;Freisinnig-demokratische-Partei-und-Jungliberale-Bewegung;CH_NT-NR_1959;CH_NT-NR_1959__St-Gallen;;1;CH_FDP_RE-SG;13;228135;
CH_NT-NR_1959__CH_NT-NR_1959__St-Gallen__Sozialdemokratische-Partei-und-Gewerkschaften;Sozialdemokratische-Partei-und-Gewerkschaften;CH_NT-NR_1959;CH_NT-NR_1959__St-Gallen;;2;CH_SP|PS_RE-SG;11;147704;
CH_NT-NR_1959__CH_NT-NR_1959__St-Gallen__Konservativ-Christlichsoziale-Volkspartei;Konservativ-Christlichsoziale-Volkspartei;CH_NT-NR_1959;CH_NT-NR_1959__St-Gallen;;3;CH_CVP|PDC_RE-SG;13;373568;
CH_NT-NR_1959__CH_NT-NR_1959__St-Gallen__Landesring-der-Unabhaengigen;Landesring-der-Unabhaengigen;CH_NT-NR_1959;CH_NT-NR_1959__St-Gallen;;4;CH_LdU|ADI_RE-SG;13;63020;
CH_NT-NR_1959__CH_NT-NR_1959__Graubuenden__Sozialdemokratische-Partei;Sozialdemokratische-Partei;CH_NT-NR_1959;CH_NT-NR_1959__Graubuenden;;1;CH_SP|PS_RE-GR;6;23651;
CH_NT-NR_1959__CH_NT-NR_1959__Graubuenden__Konservative-und-christlich-soziale-Volkspartei;Konservative-und-christlich-soziale-Volkspartei;CH_NT-NR_1959;CH_NT-NR_1959__Graubuenden;;2;CH_CVP|PDC_RE-GR;6;63477;
CH_NT-NR_1959__CH_NT-NR_1959__Graubuenden__Freisinnig-demokratische-Partei;Freisinnig-demokratische-Partei;CH_NT-NR_1959;CH_NT-NR_1959__Graubuenden;;3;CH_FDP_RE-GR;6;25572;
CH_NT-NR_1959__CH_NT-NR_1959__Graubuenden__Demokratische-Partei;Demokratische-Partei;CH_NT-NR_1959;CH_NT-NR_1959__Graubuenden;;4;CH_DP_RE-GR;6;44749;
CH_NT-NR_1959__CH_NT-NR_1959__Aargau__Sozialdemokratische-Partei;Sozialdemokratische-Partei;CH_NT-NR_1959;CH_NT-NR_1959__Aargau;;1;CH_SP|PS_RE-AG;13;304098;
CH_NT-NR_1959__CH_NT-NR_1959__Aargau__Konservativ-christlichsoziale-Volkspartei;Konservativ-christlichsoziale-Volkspartei;CH_NT-NR_1959;CH_NT-NR_1959__Aargau;;2;CH_CVP|PDC_RE-AG;12;216692;
CH_NT-NR_1959__CH_NT-NR_1959__Aargau__Freisinnig-demokratische-Volkspartei;Freisinnig-demokratische-Volkspartei;CH_NT-NR_1959;CH_NT-NR_1959__Aargau;;3;CH_FDP_RE-AG;13;175574;
CH_NT-NR_1959__CH_NT-NR_1959__Aargau__Bauern-Gewerbe-und-Buergerpartei;Bauern-Gewerbe-und-Buergerpartei;CH_NT-NR_1959;CH_NT-NR_1959__Aargau;;4;CH_SVP|UDC_RE-AG;13;140902;
CH_NT-NR_1959__CH_NT-NR_1959__Aargau__Evangelische-Volkspartei;Evangelische-Volkspartei;CH_NT-NR_1959;CH_NT-NR_1959__Aargau;;5;;13;31797;
